,max,mean,median,min,rmse,sse,std
plsl-loop.csv,2.5486384025220774,1.0687408606509285,1.0505012806429834,0.33499565514146573,1.1279848206013323,4683.51945002134,0.36075300176454844
plsl-slam.csv,11.109112013233522,6.280009444026104,5.890844552104049,4.530969422204035,6.444231364321981,153529.45179094048,1.4455446239580723
