1610110868.882390022 0.00022 0.00021 -0.00190 0.66143 0.00826 -0.00723 0.74992
1610110868.949009895 0.00013 0.00064 -0.00205 0.66135 0.00810 -0.00716 0.75000
1610110869.015640020 0.00017 -0.00009 -0.00032 0.66105 0.00830 -0.00718 0.75026
1610110869.082269907 0.00017 -0.00015 -0.00027 0.66095 0.00824 -0.00723 0.75035
1610110869.148890018 0.00020 -0.00011 -0.00033 0.66090 0.00823 -0.00719 0.75039
1610110869.215519905 0.00023 -0.00012 -0.00038 0.66091 0.00827 -0.00718 0.75038
1610110869.282150030 0.00019 -0.00009 -0.00055 0.66104 0.00826 -0.00718 0.75027
1610110869.348769903 0.00032 -0.00009 -0.00036 0.66091 0.00829 -0.00717 0.75038
1610110869.415390015 0.00031 -0.00004 -0.00043 0.66094 0.00828 -0.00713 0.75036
1610110869.482019901 0.00033 -0.00003 -0.00041 0.66092 0.00826 -0.00717 0.75037
1610110869.548650026 0.00035 -0.00007 -0.00031 0.66090 0.00828 -0.00719 0.75039
1610110869.615269899 0.00030 -0.00009 -0.00032 0.66091 0.00824 -0.00722 0.75039
1610110869.681900024 0.00029 -0.00002 -0.00040 0.66098 0.00828 -0.00724 0.75033
1610110869.748529911 0.00029 -0.00002 -0.00038 0.66091 0.00827 -0.00725 0.75039
1610110869.815150023 0.00030 -0.00001 -0.00039 0.66094 0.00831 -0.00720 0.75036
1610110869.881769896 0.00031 0.00002 -0.00044 0.66097 0.00834 -0.00716 0.75033
1610110869.948410034 0.00050 0.00011 -0.00052 0.66095 0.00834 -0.00719 0.75035
1610110870.015029907 0.00057 0.00015 -0.00050 0.66096 0.00838 -0.00711 0.75034
1610110870.081650019 0.00075 0.00023 -0.00065 0.66103 0.00840 -0.00708 0.75028
1610110870.148279905 0.00082 0.00027 -0.00054 0.66097 0.00845 -0.00706 0.75033
1610110870.214910030 0.00097 0.00028 -0.00056 0.66098 0.00844 -0.00703 0.75032
1610110870.281529903 0.00097 0.00024 -0.00051 0.66099 0.00841 -0.00703 0.75031
1610110870.348150015 0.00091 0.00023 -0.00048 0.66101 0.00838 -0.00696 0.75030
1610110870.414789915 0.00067 0.00011 -0.00041 0.66102 0.00835 -0.00686 0.75029
