,max,mean,median,min,rmse,sse,std
pls-vio.csv,0.18653515662476752,0.06839784724796585,0.06259674072770909,0.005116847779472568,0.07575152259890221,4.791474802003413,0.032558066095760695
vins-fusion.csv,0.17131199985813247,0.08625296292231314,0.07714065346331433,0.00437682037681877,0.0935174999446721,7.302511534577956,0.03613791890831315
vins-mono.csv,0.40555948274063364,0.09866955921807662,0.09234553698011863,0.033409524411681796,0.110472125759793,9.665639731350915,0.049683082166850225
