,max,mean,median,min,rmse,sse,std
pls-vio.csv,0.2115214068356154,0.06458541355915337,0.04847095624142773,0.0029771608794478275,0.07953761681909459,9.476696268913155,0.04642151273552217
vins-fusion.csv,0.21154940538824513,0.06108437014487219,0.04214542344015032,0.0024087933896321805,0.07695744195016552,8.871826911526618,0.046809695528996366
vins-mono.csv,0.5338980314936989,0.1337974990584029,0.08948667139457343,0.032470563940848206,0.17836621431650898,47.5945015887658,0.11795226006872217
