1611030813.642980099 0.00015 -0.00035 -0.00162 0.66494 0.00704 -0.00635 0.74684
1611030813.709609985 0.00006 0.00192 -0.00327 0.66421 0.00691 -0.00619 0.74749
1611030813.776240110 -0.00068 0.00131 -0.00054 0.66414 0.00703 -0.00632 0.74755
1611030813.842859983 -0.00075 0.00056 -0.00009 0.66416 0.00691 -0.00621 0.74753
1611030813.909480095 -0.00074 0.00036 -0.00005 0.66419 0.00685 -0.00620 0.74751
1611030813.976119995 -0.00098 0.00072 -0.00052 0.66434 0.00698 -0.00630 0.74737
1611030814.042740107 -0.00077 0.00040 -0.00007 0.66418 0.00681 -0.00623 0.74751
1611030814.109359980 -0.00078 0.00044 -0.00006 0.66419 0.00681 -0.00628 0.74750
1611030814.175990105 -0.00074 0.00038 -0.00004 0.66417 0.00675 -0.00624 0.74753
1611030814.242619991 -0.00080 0.00036 -0.00004 0.66415 0.00674 -0.00626 0.74754
1611030814.309240103 -0.00085 0.00034 -0.00009 0.66418 0.00678 -0.00626 0.74752
1611030814.375869989 -0.00089 0.00035 -0.00009 0.66417 0.00680 -0.00623 0.74752
1611030814.442500114 -0.00094 0.00034 -0.00015 0.66418 0.00682 -0.00621 0.74752
1611030814.509119987 -0.00084 0.00032 -0.00019 0.66417 0.00688 -0.00619 0.74752
1611030814.575740099 -0.00090 0.00031 -0.00015 0.66415 0.00687 -0.00622 0.74755
1611030814.642379999 -0.00075 0.00063 -0.00121 0.66429 0.00685 -0.00627 0.74742
1611030814.709000111 -0.00076 0.00050 -0.00025 0.66412 0.00688 -0.00626 0.74757
1611030814.775619984 -0.00069 0.00067 -0.00025 0.66409 0.00692 -0.00625 0.74759
1611030814.842250109 -0.00069 0.00061 -0.00015 0.66408 0.00695 -0.00625 0.74760
1611030814.908879995 -0.00070 0.00065 -0.00008 0.66411 0.00698 -0.00628 0.74758
1611030814.975500107 -0.00066 0.00056 -0.00000 0.66411 0.00704 -0.00629 0.74757
1611030815.042119980 -0.00064 0.00063 -0.00007 0.66416 0.00708 -0.00621 0.74754
1611030815.108760118 -0.00069 0.00059 0.00006 0.66411 0.00702 -0.00624 0.74758
1611030815.175379992 -0.00078 0.00068 0.00003 0.66411 0.00696 -0.00622 0.74758
1611030815.242000103 -0.00114 0.00081 0.00013 0.66406 0.00692 -0.00624 0.74762
1611030815.308629990 -0.00180 0.00040 0.00071 0.66408 0.00690 -0.00622 0.74760
1611030815.375260115 -0.00178 0.00058 0.00063 0.66409 0.00692 -0.00618 0.74759
1611030815.441879988 -0.00092 0.00153 -0.00069 0.66412 0.00704 -0.00616 0.74757
1611030815.508510113 -0.00136 0.00110 0.00054 0.66405 0.00703 -0.00616 0.74763
1611030815.575139999 -0.00132 0.00116 0.00042 0.66405 0.00701 -0.00617 0.74763
1611030815.641760111 -0.00152 0.00119 0.00048 0.66404 0.00699 -0.00614 0.74764
1611030815.708379984 -0.00200 0.00117 0.00070 0.66405 0.00693 -0.00615 0.74763
1611030815.775010109 -0.00183 0.00141 0.00015 0.66407 0.00693 -0.00613 0.74761
1611030815.841639996 -0.00162 0.00152 -0.00055 0.66414 0.00698 -0.00611 0.74755
1611030815.908260107 -0.00144 0.00134 -0.00011 0.66411 0.00699 -0.00612 0.74758
1611030815.974889994 -0.00189 0.00155 -0.00031 0.66412 0.00693 -0.00613 0.74757
1611030816.041520119 -0.00186 0.00148 -0.00038 0.66413 0.00695 -0.00613 0.74756
1611030816.108139992 -0.00206 0.00161 -0.00047 0.66413 0.00695 -0.00612 0.74756
1611030816.174760103 -0.00216 0.00172 -0.00041 0.66413 0.00698 -0.00614 0.74756
1611030816.241400003 -0.00241 0.00205 -0.00093 0.66415 0.00699 -0.00616 0.74754
1611030816.308020115 -0.00238 0.00193 -0.00058 0.66411 0.00693 -0.00623 0.74758
1611030816.374639988 -0.00257 0.00200 -0.00053 0.66409 0.00689 -0.00627 0.74759
1611030816.441270113 -0.00272 0.00204 -0.00053 0.66414 0.00690 -0.00627 0.74755
1611030816.507900000 -0.00286 0.00205 -0.00054 0.66416 0.00687 -0.00627 0.74753
1611030816.574520111 -0.00298 0.00207 -0.00050 0.66415 0.00689 -0.00622 0.74755
1611030816.641139984 -0.00256 0.00185 -0.00044 0.66419 0.00692 -0.00627 0.74751
1611030816.707779884 -0.00205 0.00148 -0.00040 0.66420 0.00695 -0.00624 0.74750
1611030816.774399996 -0.00257 0.00180 -0.00042 0.66416 0.00693 -0.00624 0.74753
1611030816.841020107 -0.00320 0.00229 -0.00047 0.66415 0.00692 -0.00619 0.74754
1611030816.907649994 -0.00305 0.00227 -0.00030 0.66416 0.00695 -0.00619 0.74753
1611030816.974280119 -0.00318 0.00279 -0.00018 0.66447 0.00709 -0.00614 0.74725
1611030817.040899992 -0.00305 0.00584 -0.00197 0.66437 0.00738 -0.00602 0.74734
1611030817.107530117 -0.00408 0.00887 -0.00017 0.66433 0.00751 -0.00585 0.74738
1611030817.174160004 -0.00358 0.01262 -0.00021 0.66444 0.00777 -0.00574 0.74728
1611030817.240780115 -0.00314 0.01667 -0.00022 0.66456 0.00804 -0.00560 0.74717
1611030817.307399988 -0.00308 0.02310 -0.00016 0.66455 0.00830 -0.00550 0.74718
1611030817.374049902 -0.00318 0.02984 0.00001 0.66457 0.00864 -0.00528 0.74716
1611030817.440660000 -0.00316 0.03472 -0.00089 0.66458 0.00818 -0.00588 0.74715
1611030817.507280111 -0.00319 0.04437 0.00005 0.66420 0.00801 -0.00604 0.74749
1611030817.573909998 -0.00342 0.05064 -0.00007 0.66459 0.00709 -0.00685 0.74714
1611030817.640539885 -0.00245 0.05982 0.00012 0.66534 0.00606 -0.00781 0.74647
1611030817.707159996 -0.00176 0.07182 -0.00049 0.66490 0.00452 -0.00942 0.74686
1611030817.773780107 -0.00207 0.08016 -0.00134 0.66516 0.00359 -0.01029 0.74662
1611030817.840420008 -0.00109 0.09474 -0.00100 0.66465 0.00236 -0.01139 0.74706
1611030817.907040119 -0.00072 0.10399 -0.00157 0.66505 0.00083 -0.01276 0.74669
1611030817.973659992 0.00071 0.11448 -0.00170 0.66522 -0.00110 -0.01485 0.74650
1611030818.040290117 0.00264 0.12496 -0.00185 0.66490 -0.00335 -0.01769 0.74672
1611030818.106920004 0.00368 0.12598 -0.00258 0.66517 -0.00666 -0.02160 0.74635
1611030818.173540115 0.00679 0.13989 -0.00208 0.66480 -0.01059 -0.02632 0.74648
1611030818.240159988 0.00918 0.14551 -0.00234 0.66466 -0.01525 -0.03186 0.74631
1611030818.306799889 0.01201 0.15162 -0.00251 0.66465 -0.02051 -0.03773 0.74592
1611030818.373420000 0.01397 0.15382 -0.00332 0.66436 -0.02645 -0.04401 0.74565
1611030818.440040112 0.01926 0.16638 -0.00261 0.66376 -0.03232 -0.05088 0.74551
1611030818.506669998 0.02313 0.17490 -0.00277 0.66324 -0.03810 -0.05734 0.74523
1611030818.573299885 0.02673 0.18169 -0.00282 0.66283 -0.04338 -0.06326 0.74483
1611030818.639919996 0.02921 0.18478 -0.00324 0.66210 -0.04866 -0.06847 0.74469
1611030818.706549883 0.03370 0.19692 -0.00303 0.66176 -0.05203 -0.07266 0.74437
