1611030818.473360062 0.02783 0.17009 -0.00418 0.74578 0.66305 -0.03571 -0.05385
1611030818.673239946 0.03971 0.19458 -0.00361 0.74448 0.66194 -0.05077 -0.07073
1611030818.873120070 0.04340 0.21430 -0.00383 0.74349 0.66217 -0.05535 -0.07547
1611030819.072989941 0.04278 0.17551 -0.00560 0.74279 0.66329 -0.05720 -0.07094
1611030819.272870064 0.04890 0.24172 -0.00105 0.74174 0.66488 -0.05526 -0.06863
1611030819.472739935 0.05421 0.27086 0.00041 0.74080 0.66633 -0.05325 -0.06615
1611030819.705940008 0.05943 0.30565 0.00211 0.73888 0.66919 -0.04849 -0.06238
1611030819.872499943 0.05899 0.40071 0.01644 0.74026 0.66746 -0.04819 -0.06474
1611030820.072380066 0.04925 0.35743 -0.01051 0.74165 0.66479 -0.05280 -0.07223
1611030820.272259951 0.07128 0.36685 -0.00062 0.73753 0.66637 -0.06720 -0.08652
1611030820.472140074 0.06971 0.34833 -0.00247 0.73581 0.66313 -0.08723 -0.10595
1611030820.672009945 0.05695 0.33256 -0.00477 0.73472 0.65762 -0.10801 -0.12669
1611030820.871890068 0.07246 0.35920 -0.00561 0.73147 0.65506 -0.12392 -0.14314
1611030821.071759939 0.12209 0.41853 -0.00356 0.72600 0.65357 -0.13999 -0.16175
1611030821.271640062 0.15582 0.45678 -0.00415 0.72078 0.65097 -0.15465 -0.18110
1611030821.471519947 0.08872 0.39593 -0.00798 0.72090 0.64537 -0.16943 -0.18732
1611030821.671400070 0.04803 0.34715 -0.00997 0.72160 0.64457 -0.17354 -0.18359
1611030821.871279955 0.12500 0.49891 0.00087 0.71967 0.64678 -0.16947 -0.18714
1611030822.071160078 0.02429 0.29975 -0.03143 0.71971 0.64533 -0.17635 -0.18569
1611030822.271029949 -0.00663 0.25020 -0.03400 0.71517 0.64299 -0.19066 -0.19683
1611030822.470910072 -0.06152 0.21526 -0.03507 0.71004 0.63715 -0.20802 -0.21589
1611030822.670779943 -0.02508 0.35245 -0.01293 0.70446 0.63351 -0.22002 -0.23239
1611030822.870660067 -0.05389 0.25607 -0.02731 0.69752 0.62966 -0.23449 -0.24900
1611030823.070539951 -0.07375 0.23770 -0.02868 0.69280 0.62602 -0.24538 -0.26061
1611030823.270420074 -0.03235 0.26116 -0.03186 0.68944 0.62445 -0.25051 -0.26830
1611030823.470299959 -0.02653 0.26363 -0.03379 0.68864 0.62528 -0.25051 -0.26842
1611030823.670180082 -0.01070 0.26008 -0.03995 0.68867 0.62728 -0.24758 -0.26640
1611030823.870069981 0.01264 0.22810 -0.04757 0.68995 0.63161 -0.24117 -0.25860
1611030824.069930077 0.07604 0.29668 -0.03927 0.69005 0.63134 -0.24040 -0.25971
1611030824.269799948 -0.12128 0.24819 -0.02637 0.69123 0.62856 -0.24355 -0.26038
1611030824.569619894 -0.26495 0.12297 -0.03854 0.69111 0.62435 -0.24991 -0.26477
1611030824.769500017 -0.30006 0.07945 -0.03867 0.68585 0.61977 -0.26174 -0.27747
1611030824.969379902 -0.36862 0.04915 -0.03787 0.67853 0.61286 -0.27862 -0.29388
1611030825.169260025 -0.44653 0.02902 -0.03124 0.67408 0.60983 -0.28785 -0.30143
1611030825.369139910 -0.25791 0.07916 -0.02742 0.67223 0.61215 -0.28651 -0.30214
1611030825.569010019 -0.37995 0.02397 -0.02637 0.67497 0.61406 -0.27924 -0.29895
1611030825.768889904 -0.43349 -0.02712 -0.04047 0.68152 0.61677 -0.26775 -0.28886
1611030825.968760014 -0.18779 0.38656 0.00014 0.68852 0.62255 -0.25055 -0.27495
1611030826.168639898 -0.04699 0.49810 0.00120 0.69700 0.62941 -0.23089 -0.25439
1611030826.401839972 0.33652 0.74567 0.01258 0.70417 0.64237 -0.20151 -0.22559
1611030826.568399906 0.38019 0.82007 0.01420 0.71170 0.64903 -0.17774 -0.20163
1611030826.768280029 0.10541 0.69329 0.06373 0.72110 0.65514 -0.15056 -0.16775
1611030826.968159914 0.09953 0.83261 0.02389 0.72829 0.66118 -0.11829 -0.13582
1611030827.168030024 0.07913 0.90486 0.02418 0.73275 0.66687 -0.08800 -0.10308
1611030827.367909908 0.10783 1.01374 0.02676 0.73623 0.67073 -0.05799 -0.06876
1611030827.567780018 -0.01125 1.04907 0.06999 0.73951 0.67178 -0.02843 -0.03205
1611030827.767659903 0.15533 1.16916 0.04378 0.73664 0.67627 0.00370 0.00227
1611030827.967540026 0.17368 1.27756 0.04663 0.73645 0.67447 0.03554 0.03830
1611030828.167419910 0.11183 1.37416 0.05809 0.73395 0.67158 0.06818 0.07513
1611030828.367300034 0.04131 1.27498 0.02122 0.72813 0.66897 0.10173 0.10933
1611030828.567179918 0.11985 1.57605 0.06455 0.72252 0.66356 0.13101 0.14315
1611030828.767050028 0.07547 1.67942 0.06709 0.71721 0.65759 0.15565 0.17019
1611030828.966929913 0.01134 1.78368 0.07739 0.71246 0.65313 0.17394 0.18860
1611030829.166800022 -0.05566 1.88670 0.08518 0.70826 0.65070 0.18571 0.20114
1611030829.366679907 -0.12159 2.00044 0.09046 0.70626 0.64835 0.19299 0.20878
1611030829.566560030 -0.20478 2.12967 0.09175 0.70653 0.64693 0.19592 0.20956
1611030829.766439915 -0.29674 2.25473 0.09514 0.70791 0.64566 0.19414 0.21048
1611030829.966320038 -0.37877 2.38340 0.10177 0.70771 0.64704 0.19131 0.20948
1611030830.166199923 -0.46733 2.51527 0.10475 0.70637 0.64851 0.19186 0.20897
1611030830.366090059 -0.55165 2.64483 0.11074 0.70689 0.64820 0.19175 0.20830
1611030830.565949917 -0.61256 2.73434 0.10812 0.70814 0.64764 0.19057 0.20684
1611030830.765820026 -0.68415 2.84291 0.10768 0.70945 0.64737 0.18874 0.20487
1611030830.965699911 -0.74430 2.94454 0.10479 0.70903 0.64873 0.18757 0.20308
1611030831.165580034 -0.85461 3.11235 0.10960 0.70857 0.64890 0.18760 0.20410
1611030831.398780107 -0.96405 3.27868 0.11571 0.70833 0.64871 0.18855 0.20470
