,max,mean,median,min,rmse,sse,std
pls-vio.csv,0.22565186155423367,0.11820288031157905,0.13725300769502885,0.010918801809505404,0.12865625545476575,16.353802882830237,0.05079873181181264
pl-vio.txt,0.564950943222253,0.34185844736055826,0.38651021442786365,0.08086318606810576,0.36576515522226827,131.64360239437366,0.13006517882584248
vins-fusion.csv,0.22446828853217277,0.11718701733755932,0.13165748852887205,0.008834969911071296,0.12688924854467598,15.907670819477769,0.048662967066950745
vins-mono.csv,0.4831289378415408,0.33011539917069777,0.3770486981415179,0.11340173522605912,0.34639232725895025,117.22792856304264,0.10493554028184424
