,max,mean,median,min,rmse,sse,std
pls-vio.csv,0.1638213608333851,0.062074614962991395,0.061404598833834576,0.0027410676280663713,0.06819479164343667,4.883056087656326,0.028236001566937598
pl-vio.txt,0.33506117592116286,0.1338462085934922,0.09572152067934547,0.004764792634178635,0.15622974004243928,27.458698132944175,0.08057868278195875
vins-fusion.csv,0.26312672138043447,0.1107661190836251,0.10343306551237946,0.0221618615724207,0.12060846474688679,16.801094042734192,0.04772073586768352
vins-mono.csv,0.5591084214200497,0.13811683597241897,0.1173236815660745,0.012671587359373107,0.15796930299966697,27.898908171644262,0.07666837882183568
