,max,mean,median,min,rmse,sse,std
pls-vio.csv,0.3252786905924517,0.17770165809346705,0.17545455565185733,0.04992276578386214,0.19016971238801308,40.178781175320715,0.06772473861575361
pl-vio.txt,0.5549570314715748,0.26044863775865407,0.2548645630243389,0.009139680173017507,0.28559179355779407,88.08768635136228,0.11717158203770685
vins-fusion.csv,0.6592565889797457,0.18369271893107225,0.17108069404690923,0.0037537712441640765,0.20019792495408653,43.20538747008398,0.07960021462051563
vins-mono.csv,0.42927521511967826,0.29606280331574764,0.2976633736466649,0.12481847681464676,0.30244338618509586,98.33240198564006,0.06179658841657827
