,max,mean,median,min,rmse,sse,std
pls-vio.csv,1.7819663338055103,0.8263181097110722,0.9021229192664507,0.04932767568711464,0.881659261487572,747.0074542855052,0.3074433849188029
vins-fusion.csv,2.308475931841875,1.2176836736848013,1.305203113009243,0.3472943418672578,1.295162369258445,1612.0251857961662,0.4412392022300779
vins-mono.csv,6.0036285337775155,2.8342929291921024,2.8616099010633436,0.48766347493703793,3.145353528919375,9497.518869010142,1.3638300529821217
pl-vio.txt,6.570632981013346,4.70360379980667,4.860687999723283,1.8459179121894698,4.837217041983295,22462.721962803473,1.1290615597467986
