1607156333.148190022 0.00008 -0.00008 -0.00032 0.67315 0.01067 -0.00974 0.73937
1607156333.214819908 0.00010 -0.00050 -0.00119 0.67317 0.01064 -0.00983 0.73935
1607156333.281440020 -0.00075 -0.00086 -0.00311 0.67302 0.01017 -0.00932 0.73950
1607156333.348069906 -0.00067 -0.00083 -0.00165 0.67277 0.01045 -0.00956 0.73971
1607156333.414700031 -0.00165 -0.00164 -0.00340 0.67292 0.01018 -0.00931 0.73959
1607156333.481319904 -0.00120 -0.00125 -0.00327 0.67288 0.01031 -0.00941 0.73962
1607156333.547940016 -0.00023 -0.00043 -0.00161 0.67287 0.01046 -0.00954 0.73963
1607156333.614559889 0.00005 -0.00015 -0.00095 0.67288 0.01047 -0.00956 0.73962
1607156333.681200027 0.00008 -0.00013 -0.00085 0.67290 0.01049 -0.00960 0.73960
1607156333.747819901 0.00005 -0.00018 -0.00086 0.67291 0.01053 -0.00963 0.73959
1607156333.814450026 0.00003 -0.00019 -0.00089 0.67291 0.01054 -0.00962 0.73959
1607156333.881079912 0.00011 -0.00017 -0.00091 0.67291 0.01055 -0.00964 0.73959
1607156333.947700024 0.00012 -0.00025 -0.00110 0.67288 0.01056 -0.00962 0.73961
1607156334.014319897 0.00020 -0.00017 -0.00105 0.67286 0.01056 -0.00963 0.73963
1607156334.080960035 0.00021 -0.00009 -0.00115 0.67287 0.01057 -0.00961 0.73962
1607156334.147579908 0.00017 -0.00011 -0.00097 0.67290 0.01056 -0.00962 0.73960
1607156334.214200020 0.00020 -0.00001 -0.00088 0.67286 0.01056 -0.00965 0.73963
1607156334.280829906 0.00024 -0.00009 -0.00088 0.67287 0.01055 -0.00962 0.73962
1607156334.347460032 0.00030 -0.00011 -0.00098 0.67289 0.01056 -0.00959 0.73961
1607156334.414079905 0.00035 -0.00006 -0.00106 0.67287 0.01055 -0.00959 0.73963
1607156334.480710030 0.00040 -0.00017 -0.00114 0.67285 0.01054 -0.00958 0.73964
1607156334.547339916 0.00037 -0.00019 -0.00113 0.67283 0.01054 -0.00960 0.73966
1607156334.613960028 0.00035 -0.00011 -0.00112 0.67281 0.01052 -0.00957 0.73968
1607156334.680579901 0.00033 -0.00018 -0.00119 0.67282 0.01050 -0.00952 0.73967
1607156334.747210026 0.00047 -0.00037 -0.00182 0.67293 0.01055 -0.00939 0.73957
1607156334.813839912 0.00040 -0.00019 -0.00124 0.67280 0.01051 -0.00941 0.73969
1607156334.880460024 0.00049 -0.00007 -0.00129 0.67281 0.01049 -0.00939 0.73968
1607156334.947089911 0.00055 -0.00007 -0.00131 0.67281 0.01048 -0.00934 0.73969
1607156335.013720036 0.00055 -0.00009 -0.00134 0.67281 0.01049 -0.00931 0.73968
1607156335.080339909 0.00053 -0.00010 -0.00135 0.67283 0.01049 -0.00932 0.73966
1607156335.146960020 0.00054 -0.00005 -0.00138 0.67285 0.01049 -0.00930 0.73965
1607156335.213579893 0.00057 0.00002 -0.00142 0.67285 0.01049 -0.00930 0.73965
1607156335.280220032 0.00059 0.00003 -0.00144 0.67287 0.01047 -0.00929 0.73963
1607156335.346839905 0.00062 0.00004 -0.00147 0.67287 0.01047 -0.00925 0.73963
1607156335.413470030 0.00065 0.00009 -0.00153 0.67287 0.01045 -0.00923 0.73963
1607156335.480099916 0.00063 0.00010 -0.00156 0.67288 0.01041 -0.00925 0.73962
1607156335.546720028 0.00063 0.00014 -0.00154 0.67288 0.01041 -0.00925 0.73962
1607156335.613339901 0.00065 0.00015 -0.00163 0.67287 0.01041 -0.00924 0.73963
1607156335.679980040 0.00069 0.00020 -0.00170 0.67287 0.01039 -0.00923 0.73963
1607156335.746599913 0.00063 0.00019 -0.00168 0.67287 0.01038 -0.00923 0.73963
1607156335.813220024 0.00064 0.00020 -0.00171 0.67288 0.01038 -0.00922 0.73962
1607156335.879849911 0.00067 0.00023 -0.00179 0.67289 0.01039 -0.00923 0.73961
1607156335.946480036 0.00074 0.00030 -0.00186 0.67291 0.01040 -0.00920 0.73959
1607156336.013099909 0.00072 0.00023 -0.00187 0.67292 0.01042 -0.00919 0.73959
