1607156344.741080046 0.01660 -0.00140 0.00033 0.67324 -0.00270 -0.02347 0.73904
1607156344.841020107 0.02951 0.00043 0.00151 0.67228 -0.00209 -0.02300 0.73994
1607156344.940959930 0.02792 0.00063 0.00281 0.67227 -0.00194 -0.02305 0.73994
1607156345.040899992 0.02913 0.00276 0.00243 0.67240 -0.00176 -0.02294 0.73983
1607156345.140840054 0.03164 0.00686 0.00192 0.67261 -0.00129 -0.02267 0.73965
1607156345.240780115 0.03491 0.01353 0.00024 0.67295 -0.00083 -0.02232 0.73935
1607156345.340719938 0.03830 0.02296 -0.00187 0.67323 -0.00077 -0.02194 0.73911
1607156345.440660000 0.03934 0.03415 -0.00336 0.67350 -0.00132 -0.02201 0.73886
1607156345.540600061 0.03460 0.04661 -0.00415 0.67364 -0.00355 -0.02352 0.73868
1607156345.640539885 0.03024 0.05931 -0.00328 0.67323 -0.00527 -0.02453 0.73901
1607156345.740479946 0.02427 0.06780 -0.00265 0.67300 -0.00869 -0.02740 0.73908
1607156345.840420008 0.02543 0.08094 -0.00276 0.67258 -0.01292 -0.03144 0.73925
1607156345.940360069 0.02812 0.09195 -0.00346 0.67235 -0.01832 -0.03695 0.73908
1607156346.040290117 0.03235 0.10409 -0.00320 0.67183 -0.02525 -0.04457 0.73894
1607156346.140229940 0.03777 0.10942 -0.00345 0.67106 -0.03313 -0.05292 0.73877
1607156346.240170002 0.04468 0.11795 -0.00343 0.67014 -0.04237 -0.06288 0.73835
1607156346.340110064 0.05123 0.11853 -0.00351 0.66933 -0.05268 -0.07407 0.73738
1607156346.440040112 0.05829 0.11754 -0.00348 0.66836 -0.06363 -0.08646 0.73605
1607156346.539979935 0.06692 0.11908 -0.00365 0.66714 -0.07543 -0.10013 0.73431
1607156346.639919996 0.07713 0.11950 -0.00322 0.66598 -0.08842 -0.11517 0.73170
1607156346.739860058 0.08677 0.11890 -0.00277 0.66485 -0.10244 -0.13028 0.72836
1607156346.839799881 0.09579 0.11946 -0.00255 0.66366 -0.11677 -0.14477 0.72455
1607156346.939739943 0.10779 0.12134 -0.00268 0.66308 -0.13204 -0.15940 0.71936
1607156347.039680004 0.12064 0.12131 -0.00280 0.66175 -0.14762 -0.17402 0.71415
1607156347.139620066 0.13382 0.11929 -0.00280 0.65943 -0.16376 -0.18915 0.70891
1607156347.239559889 0.14499 0.11635 -0.00312 0.65583 -0.17932 -0.20500 0.70406
1607156347.339499950 0.15510 0.11304 -0.00336 0.65165 -0.19475 -0.22111 0.69895
1607156347.439440012 0.16442 0.10988 -0.00343 0.64678 -0.21011 -0.23671 0.69390
1607156347.539380074 0.17270 0.10661 -0.00364 0.64135 -0.22518 -0.25164 0.68894
1607156347.639309883 0.18006 0.10340 -0.00410 0.63633 -0.23783 -0.26414 0.68465
1607156347.739249945 0.18900 0.10118 -0.00435 0.63250 -0.24880 -0.27480 0.68009
1607156347.839190006 0.20513 0.10317 -0.00418 0.62821 -0.25762 -0.28544 0.67640
1607156347.939130068 0.22049 0.10693 -0.00417 0.62449 -0.26458 -0.29402 0.67347
1607156348.039060116 0.23221 0.10972 -0.00420 0.62152 -0.27136 -0.30141 0.67025
1607156348.138999939 0.24363 0.11245 -0.00453 0.61794 -0.27877 -0.30967 0.66674
1607156348.238940001 0.25432 0.11508 -0.00506 0.61344 -0.28722 -0.31874 0.66302
1607156348.338880062 0.26441 0.11758 -0.00562 0.60837 -0.29657 -0.32849 0.65881
1607156348.438819885 0.27394 0.11995 -0.00637 0.60287 -0.30650 -0.33890 0.65403
1607156348.538759947 0.28213 0.12248 -0.00723 0.59798 -0.31509 -0.34793 0.64968
1607156348.638700008 0.29064 0.12404 -0.00769 0.59408 -0.32323 -0.35566 0.64505
1607156348.738640070 0.30388 0.12759 -0.00794 0.59087 -0.32970 -0.36227 0.64104
1607156348.838579893 0.32218 0.13648 -0.00839 0.58913 -0.33280 -0.36604 0.63889
1607156348.938519955 0.34537 0.14878 -0.00870 0.58874 -0.33401 -0.36793 0.63753
1607156349.038460016 0.37252 0.16358 -0.00929 0.58909 -0.33448 -0.36881 0.63646
1607156349.138400078 0.40123 0.18087 -0.00965 0.58852 -0.33534 -0.36868 0.63660
1607156349.238320112 0.43221 0.19982 -0.01030 0.58961 -0.33499 -0.36733 0.63656
1607156349.338269949 0.46539 0.21705 -0.01027 0.59089 -0.33312 -0.36670 0.63673
1607156349.438210011 0.49047 0.23143 -0.01003 0.58967 -0.33501 -0.36688 0.63676
1607156349.538150072 0.50170 0.23606 -0.00886 0.59076 -0.33350 -0.36572 0.63720
1607156349.638079882 0.51201 0.24108 -0.00955 0.58914 -0.33601 -0.36737 0.63644
1607156349.738019943 0.52195 0.24595 -0.00946 0.58949 -0.33583 -0.36718 0.63632
1607156349.837960005 0.52539 0.24786 -0.00990 0.58929 -0.33563 -0.36723 0.63658
1607156349.937900066 0.52230 0.24663 -0.01065 0.58861 -0.33589 -0.36703 0.63719
1607156350.037839890 0.51561 0.24293 -0.01104 0.58772 -0.33501 -0.36694 0.63852
1607156350.137779951 0.49995 0.23325 -0.01085 0.58829 -0.33370 -0.36596 0.63925
1607156350.237720013 0.47929 0.22010 -0.01085 0.58906 -0.33310 -0.36580 0.63894
1607156350.337660074 0.45664 0.20548 -0.01121 0.58941 -0.33088 -0.36573 0.63980
1607156350.437599897 0.43049 0.19084 -0.01025 0.58923 -0.32976 -0.36464 0.64118
1607156350.537539959 0.40378 0.17432 -0.00949 0.58999 -0.32928 -0.36419 0.64097
1607156350.637480021 0.37894 0.15871 -0.00942 0.59046 -0.32850 -0.36416 0.64096
1607156350.737420082 0.35297 0.14430 -0.00907 0.59057 -0.32805 -0.36269 0.64192
1607156350.837340117 0.32932 0.13072 -0.00879 0.59078 -0.32887 -0.36178 0.64183
1607156350.937289953 0.31171 0.11961 -0.00854 0.59042 -0.32942 -0.36226 0.64161
1607156351.037230015 0.29849 0.11070 -0.00848 0.58984 -0.33006 -0.36352 0.64110
1607156351.137170076 0.28743 0.10110 -0.00834 0.58856 -0.33267 -0.36634 0.63931
1607156351.237099886 0.27878 0.09098 -0.00836 0.58605 -0.33706 -0.37120 0.63651
1607156351.337039948 0.27311 0.08247 -0.00831 0.58211 -0.34371 -0.37822 0.63242
1607156351.436980009 0.26687 0.07435 -0.00860 0.57775 -0.35100 -0.38596 0.62773
1607156351.536920071 0.26249 0.06709 -0.00885 0.57251 -0.35906 -0.39462 0.62256
1607156351.636859894 0.26003 0.06008 -0.00905 0.56713 -0.36841 -0.40389 0.61605
1607156351.736799955 0.26543 0.05563 -0.00963 0.56067 -0.37787 -0.41396 0.60951
1607156351.836740017 0.27808 0.05397 -0.00988 0.55444 -0.38727 -0.42390 0.60243
1607156351.936680079 0.29688 0.05327 -0.00994 0.54707 -0.39742 -0.43529 0.59439
1607156352.036619902 0.32152 0.05289 -0.01039 0.53890 -0.40833 -0.44703 0.58568
1607156352.136559963 0.35093 0.05529 -0.01104 0.53274 -0.41666 -0.45497 0.57930
1607156352.236500025 0.37862 0.06205 -0.01166 0.52985 -0.41914 -0.45781 0.57792
1607156352.336440086 0.40015 0.06738 -0.01157 0.53032 -0.41966 -0.45770 0.57720
1607156352.436359882 0.41854 0.07212 -0.01164 0.53068 -0.41949 -0.45727 0.57734
1607156352.536329985 0.43270 0.07642 -0.01169 0.53130 -0.41903 -0.45635 0.57782
1607156352.636250019 0.44370 0.08103 -0.01184 0.53307 -0.41726 -0.45399 0.57934
1607156352.736190081 0.45237 0.08789 -0.01184 0.53649 -0.41345 -0.44971 0.58224
1607156352.836119890 0.46681 0.09590 -0.01205 0.54142 -0.40790 -0.44378 0.58612
1607156352.936059952 0.48685 0.10637 -0.01244 0.54579 -0.40215 -0.43860 0.58993
1607156353.036000013 0.51300 0.11642 -0.01211 0.54942 -0.39858 -0.43377 0.59255
1607156353.135940075 0.54445 0.12704 -0.01255 0.55116 -0.39623 -0.43170 0.59402
1607156353.235879898 0.57702 0.13738 -0.01200 0.55107 -0.39507 -0.43171 0.59488
1607156353.335819960 0.60274 0.14568 -0.01111 0.55079 -0.39604 -0.43169 0.59450
1607156353.435760021 0.62527 0.15206 -0.01079 0.55098 -0.39652 -0.43193 0.59383
