,max,mean,median,min,rmse,sse,std
plsl-slam.csv,1.9431676698622227,0.928858403095537,0.8600188890311581,0.18487944129182288,1.0230126923480098,1878.5661688256969,0.4286922389126406
pls-vio.csv,3.863160615628852,1.9913134141876354,1.9372950687273032,0.25685414601632983,2.1905178647923096,8622.668223205743,0.9127099224017684
vins-fusion.csv,5.84194801020685,2.292467943161538,2.0025280056567465,0.6767887637206763,2.565254684843144,11825.215281803128,1.1511395778472762
aloam.txt,6.730302111396334,3.2256310693078825,2.6410330930439345,0.4177169069315376,3.7371638857648093,25097.60985458932,1.8872461720137137
